"id","keyword","frequency"
"linkedin_11","THE",18
"linkedin_11","WITH",14
"linkedin_11","A",14
"linkedin_11","DATA",12
"linkedin_11","WORK",10
"linkedin_11","EMEREST",10
"linkedin_11","CONNECT",8
"linkedin_11","EMEREST CONNECT",8
"linkedin_11","ARE",6
"linkedin_11","WILL",6
"linkedin_11","TEAM",5
"linkedin_11","SCIENTIST",5
"linkedin_11","DATA SCIENTIST",5
"linkedin_11","ANALYTICS",4
"linkedin_11","PATIENT",4
"linkedin_11","BUSINESS",4
"linkedin_11","CARE",4
"linkedin_11","CITIZENS",4
"linkedin_11","HEALTH",4
"linkedin_11","BE",4
"linkedin_11","CLIENT",3
"linkedin_11","LIKE",3
"linkedin_11","SOCIAL",3
"linkedin_11","GOOD",3
"linkedin_11","WITH THE",3
"linkedin_11","INSIGHTS",3
"linkedin_11","CARE OF",3
"linkedin_11","WE ARE",3
"linkedin_11","ANY",3
"linkedin_11","WILL WORK",3
"linkedin_11","REMOTE",3
"linkedin_11","PRODUCTS",2
"linkedin_11","WORK WITH",2
"linkedin_11","HELP",2
"linkedin_11","NEW",2
"linkedin_11","OFFERINGS",2
"linkedin_11","POPULATION",2
"linkedin_11","UNDERSTANDING",2
"linkedin_11","OUR PATIENT",2
"linkedin_11","PATIENT POPULATION",2
"linkedin_11","A GOOD",2
"linkedin_11","GOOD UNDERSTANDING",2
"linkedin_11","UNDERSTANDING OF",2
"linkedin_11","OUR PATIENT POPULATION",2
"linkedin_11","A GOOD UNDERSTANDING",2
"linkedin_11","GOOD UNDERSTANDING OF",2
"linkedin_11","A GOOD UNDERSTANDING OF",2
"linkedin_11","ENGINEERING",2
"linkedin_11","DECISIONS",2
"linkedin_11","THE TEAM",2
"linkedin_11","CODE",2
"linkedin_11","COMPLEX",2
"linkedin_11","WITHIN THE",2
"linkedin_11","REUSABILITY",2
"linkedin_11","WELL",2
"linkedin_11","ABILITY",2
"linkedin_11","ABILITY TO",2
"linkedin_11","PROBLEMS",2
"linkedin_11","WRITING",2
"linkedin_11","SQL",2
"linkedin_11","WRITING SQL",2
"linkedin_11","WORKING",2
"linkedin_11","RELATIONAL",2
"linkedin_11","DATABASES",2
"linkedin_11","WORKING WITH",2
"linkedin_11","WITH RELATIONAL",2
"linkedin_11","RELATIONAL DATABASES",2
"linkedin_11","WORKING WITH RELATIONAL",2
"linkedin_11","WITH RELATIONAL DATABASES",2
"linkedin_11","WORKING WITH RELATIONAL DATABASES",2
"linkedin_11","PROFICIENT",2
"linkedin_11","PROFICIENT IN",2
"linkedin_11","SCRIPTING",2
"linkedin_11","PYTHONEXPERIENCE",2
"linkedin_11","SCRIPTING WITH",2
"linkedin_11","BOTH",2
"linkedin_11","IN A",2
"linkedin_11","A DATA",2
"linkedin_11","A DATA SCIENTIST",2
"linkedin_11","PART",2
"linkedin_11","A TEAM",2
"linkedin_11","GOALS",2
"linkedin_11","MOTIVATION",2
"linkedin_11","IS",2
"linkedin_11","TAKE CARE",2
"linkedin_11","TAKE CARE OF",2
"linkedin_11","SENIOR",2
"linkedin_11","OUR SENIOR",2
"linkedin_11","SENIOR CITIZENS",2
"linkedin_11","OUR SENIOR CITIZENS",2
"linkedin_11","CAN",2
"linkedin_11","ENJOY",2
"linkedin_11","OWN",2
"linkedin_11","GROW",2
"linkedin_11","DUE",2
"linkedin_11","DUE TO",2
"linkedin_11","JOINING",2
"linkedin_11","WILL BE",2
"linkedin_11","HAS",2
"linkedin_11","OPPORTUNITY",2
"linkedin_11","THE DATA",2
"linkedin_11","THE DATA SCIENTIST",2
"linkedin_11","OUR DATA",2
"linkedin_11","SCIENTIST WILL",2
"linkedin_11","WORK CLOSELY",2
"linkedin_11","DATA SCIENTIST WILL",2
"linkedin_11","SCIENTIST WILL WORK",2
"linkedin_11","WILL WORK CLOSELY",2
"linkedin_11","DATA SCIENTIST WILL WORK",2
"linkedin_11","SCIENTIST WILL WORK CLOSELY",2
"linkedin_11","DATA SCIENTIST WILL WORK CLOSELY",2
"linkedin_11","CLOSELY WITH",2
"linkedin_11","CLOSELY WITH THE",2
"linkedin_11","COMPANY",2
"linkedin_11","HYBRID",2
"linkedin_11","A HYBRID",2
"linkedin_11","HYBRID WORK",2
"linkedin_11","A HYBRID WORK",2
"linkedin_11","LOCAL",2
"linkedin_11","COMMUTING",2
"linkedin_11","YORK",2
"linkedin_11","SCREENINGEXAMINATION",2
"linkedin_11","EQUAL",2
"linkedin_11","PROVIDES",2
"linkedin_11","STATUS",2
"linkedin_11","PROTECTED",2
"linkedin_11","HIGHVALUE",1
"linkedin_11","PROJECTS",1
"linkedin_11","HIGHVALUE DATA",1
"linkedin_11","DATA ANALYTICS",1
"linkedin_11","ANALYTICS PROJECTS",1
"linkedin_11","HIGHVALUE DATA ANALYTICS",1
"linkedin_11","DATA ANALYTICS PROJECTS",1
"linkedin_11","HIGHVALUE DATA ANALYTICS PROJECTS",1
"linkedin_11","EXISTING",1
"linkedin_11","EXISTING DATA",1
"linkedin_11","DATA PRODUCTS",1
"linkedin_11","EXISTING DATA PRODUCTS",1
"linkedin_11","COULD",1
"linkedin_11","NOT",1
"linkedin_11","COVER",1
"linkedin_11","PRODUCTS COULD",1
"linkedin_11","COULD NOT",1
"linkedin_11","NOT COVER",1
"linkedin_11","COVER WORK",1
"linkedin_11","WITH OUR",1
"linkedin_11","PRODUCTS COULD NOT",1
"linkedin_11","COULD NOT COVER",1
"linkedin_11","NOT COVER WORK",1
"linkedin_11","COVER WORK WITH",1
"linkedin_11","WORK WITH OUR",1
"linkedin_11","PRODUCTS COULD NOT COVER",1
"linkedin_11","COULD NOT COVER WORK",1
"linkedin_11","NOT COVER WORK WITH",1
"linkedin_11","COVER WORK WITH OUR",1
"linkedin_11","PRODUCTS COULD NOT COVER WORK",1
"linkedin_11","COULD NOT COVER WORK WITH",1
"linkedin_11","NOT COVER WORK WITH OUR",1
"linkedin_11","PRODUCTS COULD NOT COVER WORK WITH",1
"linkedin_11","COULD NOT COVER WORK WITH OUR",1
"linkedin_11","PRODUCTS COULD NOT COVER WORK WITH OUR",1
"linkedin_11","PRODUCT",1
"linkedin_11","MANAGER",1
"linkedin_11","OUR PRODUCT",1
"linkedin_11","PRODUCT MANAGER",1
"linkedin_11","MANAGER AND",1
"linkedin_11","OUR PRODUCT MANAGER",1
"linkedin_11","PRODUCT MANAGER AND",1
"linkedin_11","OUR PRODUCT MANAGER AND",1
"linkedin_11","PROTOTYPE",1
"linkedin_11","TO HELP",1
"linkedin_11","HELP PROTOTYPE",1
"linkedin_11","PROTOTYPE NEW",1
