"id","keyword","frequency"
"linkedin_12","",35
"linkedin_12","THE",11
"linkedin_12","A",9
"linkedin_12","EXPERIENCE",8
"linkedin_12","MARKETING",7
"linkedin_12","PLUS",7
"linkedin_12","A PLUS",7
"linkedin_12","ABILITY",7
"linkedin_12","ABILITY TO",7
"linkedin_12","MODELING",6
"linkedin_12","ANALYSIS",6
"linkedin_12","UNDERSTANDING",6
"linkedin_12","UNDERSTANDING OF",6
"linkedin_12","BUSINESS",5
"linkedin_12","RIGHT",5
"linkedin_12","STATISTICAL",5
"linkedin_12","PROGRAMMING",5
"linkedin_12","APPLY",4
"linkedin_12","THE RIGHT",4
"linkedin_12","WITH",4
"linkedin_12","DEVELOP",4
"linkedin_12","RESEARCH",4
"linkedin_12","PREVIOUS",4
"linkedin_12","SKILLS",4
"linkedin_12","STRONG",4
"linkedin_12","ENVIRONMENT",4
"linkedin_12","ANALYTICS",3
"linkedin_12","CUSTOMER",3
"linkedin_12","DATA",3
"linkedin_12","STATISTICAL MODELING",3
"linkedin_12","HELP",3
"linkedin_12","WORK",3
"linkedin_12","OF THE",3
"linkedin_12","TRANSLATE",3
"linkedin_12","STATISTICS",3
"linkedin_12","PREFERRED",3
"linkedin_12","ADVANCED",2
"linkedin_12","CHALLENGING",2
"linkedin_12","WITH THE",2
"linkedin_12","TIME",2
"linkedin_12","LOVE",2
"linkedin_12","APPLY STATISTICAL",2
"linkedin_12","LEARNING",2
"linkedin_12","EFFORTS",2
"linkedin_12","ENHANCEMENT",2
"linkedin_12","MARGIN ENHANCEMENT",2
"linkedin_12","AND MARGIN ENHANCEMENT",2
"linkedin_12","LEAD",2
"linkedin_12","LEAD AND",2
"linkedin_12","TEAM",2
"linkedin_12","WORK WITH",2
"linkedin_12","WORK WITH THE",2
"linkedin_12","WORK WITH THE MARKETING",2
"linkedin_12","WORK WITH THE MARKETING TEAM",2
"linkedin_12","WORK WITH THE MARKETING TEAM TO",2
"linkedin_12","QUANTIFY",2
"linkedin_12","QUANTIFY THE",2
"linkedin_12","QUANTIFY THE EFFECTS",2
"linkedin_12","VARIOUS",2
"linkedin_12","LEVERS",2
"linkedin_12","VARIOUS MARKETING",2
"linkedin_12","MARKETING LEVERS",2
"linkedin_12","VARIOUS MARKETING LEVERS",2
"linkedin_12","PRODUCE",2
"linkedin_12","PRODUCE MODELS",2
"linkedin_12","EXECUTIVES",2
"linkedin_12","HELP EXECUTIVES",2
"linkedin_12","KEY",2
"linkedin_12","OF KEY",2
"linkedin_12","DEVELOP USEFUL",2
"linkedin_12","DEVELOP USEFUL VISUALIZATIONS",2
"linkedin_12","TRANSLATE COMMUNICATE",2
"linkedin_12","TRANSLATE COMMUNICATE AND",2
"linkedin_12","NONTECHNICAL",2
"linkedin_12","QUALIFICATIONS",2
"linkedin_12","BACHELORS",2
"linkedin_12","DEGREE",2
"linkedin_12","COMPUTER",2
"linkedin_12","SCIENCE",2
"linkedin_12","ECONOMICS",2
"linkedin_12","ENGINEERING",2
"linkedin_12","MATHEMATICS",2
"linkedin_12","STATISTICS COMPUTER",2
"linkedin_12","COMPUTER SCIENCE",2
"linkedin_12","SCIENCE ECONOMICS",2
"linkedin_12","ECONOMICS ENGINEERING",2
"linkedin_12","ENGINEERING MATHEMATICS",2
"linkedin_12","MATHEMATICS OR",2
"linkedin_12","STATISTICS COMPUTER SCIENCE",2
"linkedin_12","COMPUTER SCIENCE ECONOMICS",2
"linkedin_12","SCIENCE ECONOMICS ENGINEERING",2
"linkedin_12","ECONOMICS ENGINEERING MATHEMATICS",2
"linkedin_12","ENGINEERING MATHEMATICS OR",2
"linkedin_12","STATISTICS COMPUTER SCIENCE ECONOMICS",2
"linkedin_12","COMPUTER SCIENCE ECONOMICS ENGINEERING",2
"linkedin_12","SCIENCE ECONOMICS ENGINEERING MATHEMATICS",2
"linkedin_12","ECONOMICS ENGINEERING MATHEMATICS OR",2
"linkedin_12","STATISTICS COMPUTER SCIENCE ECONOMICS ENGINEERING",2
"linkedin_12","COMPUTER SCIENCE ECONOMICS ENGINEERING MATHEMATICS",2
"linkedin_12","SCIENCE ECONOMICS ENGINEERING MATHEMATICS OR",2
"linkedin_12","STATISTICS COMPUTER SCIENCE ECONOMICS ENGINEERING MATHEMATICS",2
"linkedin_12","COMPUTER SCIENCE ECONOMICS ENGINEERING MATHEMATICS OR",2
"linkedin_12","STATISTICS COMPUTER SCIENCE ECONOMICS ENGINEERING MATHEMATICS OR",2
"linkedin_12","OPERATIONS",2
"linkedin_12","REQUIRED",2
"linkedin_12","OPERATIONS RESEARCH",2
"linkedin_12","QUANTITATIVE",2
"linkedin_12","IN A",2
"linkedin_12","SUCH",2
"linkedin_12","SUCH AS",2
"linkedin_12","RESEARCH EXPERIENCE",2
"linkedin_12","OPERATIONS RESEARCH EXPERIENCE",2
"linkedin_12","MODELING AND",2
"linkedin_12","STATISTICAL MODELING AND",2
"linkedin_12","ACADEMIC RESEARCH",2
"linkedin_12","TIME ACADEMIC RESEARCH",2
"linkedin_12","FULL TIME ACADEMIC RESEARCH",2
"linkedin_12","OR FULL TIME ACADEMIC RESEARCH",2
"linkedin_12","MARKET",2
"linkedin_12","PREVIOUS RETAIL",2
